  0.10000000149011612        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.20000000298023224        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.30000001192092896        0.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.40000000596046448        0.0000000000000000        0.0000000000000000       4.78930313344771985E-003
  0.50000000000000000       5.36327237728584719E-002  1.32422738142650587E-002  0.20383143064292220     
  0.60000002384185791       0.13742714148219562       2.04927743279697157E-002  0.33652621856651455     
  0.80000001192092896       0.28008931665062103       1.19971284818731917E-002  0.50239465156672392     
   1.0000000000000000       0.37708180943215130       1.55153915340028991E-002  0.60191571532146115     
   1.2000000476837158       0.52443580365736175       1.08815658009195019E-002  0.66826310928325727     
   1.5000000000000000       0.60067949951876609       1.64654359068135726E-002  0.73461047688097403     
   2.0000000000000000       0.70912723772858033       2.59143366508014436E-002  0.80095785766073058     
   3.0000000000000000       0.81988257940328346       1.13056631507484750E-002  0.86730523844048701     
   4.0000000000000000       0.86136862367661615       1.30769399822871710E-002  0.90047892883036529     
   5.0000000000000000       0.89967584215593055       1.12154728447039775E-002  0.92038314306429225     
   6.0000000000000000       0.91312993262753683       1.21280777776482523E-002  0.93365261922024356     
   8.0000000000000000       0.93813205004812794       7.46650886523646164E-003  0.95023946441518259     
   10.000000000000000       0.94970317613089483       7.04073954624726429E-003  0.96019157153214607     
   12.000000000000000       0.96029720885464975       5.75995035990193270E-003  0.96682630961012173     
